location,date,total_cases,total_deaths,DeathPercentage
South America,2021-08-01,35553328,1091107,3.0689307060087314
South America,2021-08-02,35594332,1092407,3.0690476225259684
South America,2021-08-03,35655119,1094300,3.0691245203809303
South America,2021-08-04,35722260,1096367,3.0691423219023655
South America,2021-08-05,35788398,1098313,3.0689079740311374
South America,2021-08-06,35856763,1099855,3.0673571956286181
South America,2021-08-07,35917468,1101344,3.0663185946180835
South America,2021-08-08,35945247,1102263,3.0665055660905596
South America,2021-08-09,35978744,1103680,3.0675890186716912
South America,2021-08-10,36034368,1105483,3.06785732998009
South America,2021-08-11,36091864,1107153,3.067597173700976
South America,2021-08-12,36151116,1108735,3.0669454298450982
South America,2021-08-13,36202142,1110252,3.0668130079153881
South America,2021-08-14,36245751,1111590,3.0668146453911245
South America,2021-08-15,36270502,1112376,3.066888900517561
South America,2021-08-16,36297494,1113066,3.0665092196172
South America,2021-08-17,36352825,1114820,3.0666667583605949
South America,2021-08-18,36411035,1116378,3.066043027889759
South America,2021-08-19,36465733,1117897,3.065609568303481
South America,2021-08-20,36515883,1119285,3.0652004225120337
South America,2021-08-21,36556359,1120355,3.0647335529230357
South America,2021-08-22,36578242,1121058,3.0648219780491361
South America,2021-08-23,36605996,1121931,3.0648831410023649
South America,2021-08-24,36652906,1123217,3.0644691583254
South America,2021-08-25,36696982,1124544,3.0644045878214179
South America,2021-08-26,36741297,1125849,3.0642603607597194
South America,2021-08-27,36779585,1127050,3.064335826518978
South America,2021-08-28,36813290,1127969,3.0640266056090071
South America,2021-08-29,36831098,1128478,3.0639271194141426
South America,2021-08-30,36856104,1129344,3.0641979955341996
South America,2021-08-31,36893502,1130584,3.0644529218180483
South America,2021-09-01,36929950,1131685,3.0644097812209332
South America,2021-09-02,36970553,1132958,3.0644875666317462
South America,2021-09-03,37002808,1134221,3.0652295360935851
South America,2021-09-04,37031953,1135137,3.065290669384896
South America,2021-09-05,37050876,1135617,3.0650206489044955
South America,2021-09-06,37068272,1136128,3.0649607837128205
South America,2021-09-07,37092440,1136805,3.0647889435151745
South America,2021-09-08,37115050,1137304,3.06426638250521
South America,2021-09-09,37158556,1138461,3.0637923604996922
South America,2021-09-10,37183439,1139453,3.0644099379834122
South America,2021-09-11,37205069,1140465,3.0653484341071913
South America,2021-09-12,37217998,1140972,3.0656458200680219
South America,2021-09-13,37232700,1141621,3.0661783862035255
South America,2021-09-14,37255077,1142631,3.06704774761303
South America,2021-09-15,37276359,1143765,3.0683388364190827
South America,2021-09-16,37319911,1144719,3.0673143888258472
South America,2021-09-17,37364413,1145726,3.0663562144011203
South America,2021-09-18,37496465,1146579,3.0578322516535894
South America,2021-09-19,37510478,1147075,3.0580122172796624
South America,2021-09-20,37527491,1147492,3.0577370600128848
South America,2021-09-21,37548707,1148338,3.0582624323122496
South America,2021-09-22,37590285,1149278,3.0573803843200444
South America,2021-09-23,37621850,1150130,3.057079861835609
South America,2021-09-24,37648314,1151001,3.0572444758083988
South America,2021-09-25,37670198,1151707,3.0573425709097681
South America,2021-09-26,37683177,1152160,3.05749167592743
South America,2021-09-27,37698396,1152558,3.0573131015972135
South America,2021-09-28,37724731,1153593,3.0579224010901496
South America,2021-09-29,37749500,1154495,3.0583054080186489
South America,2021-09-30,37778120,1155256,3.0580028863267947
South America,2021-10-01,37803543,1155922,3.0577081095282526
South America,2021-10-02,37822532,1156516,3.057743463605239
South America,2021-10-03,37838803,1156868,3.0573588704695549
South America,2021-10-04,37854240,1157160,3.056883456120107
South America,2021-10-05,37884496,1158010,3.0566857745712124
South America,2021-10-06,37910147,1158759,3.0565932651223959
South America,2021-10-07,37932502,1159576,3.0569457295487652
South America,2021-10-08,37957710,1160138,3.05639618406906
South America,2021-10-09,37978938,1160678,3.0561096784749484
South America,2021-10-10,37992632,1160949,3.0557214356720532
South America,2021-10-11,38004479,1161278,3.0556345740195519
South America,2021-10-12,38016555,1161588,3.055479382600554
South America,2021-10-13,38032979,1161984,3.0552011190077959
South America,2021-10-14,38056685,1162725,3.0552450903172468
South America,2021-10-15,38079483,1163363,3.0550913729579783
South America,2021-10-16,38095068,1163924,3.0553141419776439
South America,2021-10-17,38108887,1164179,3.0548753627992338
South America,2021-10-18,38124722,1164536,3.0545429288638482
South America,2021-10-19,38144094,1165100,3.0544702411859621
South America,2021-10-20,38167300,1165608,3.05394408302395
South America,2021-10-21,38190706,1166160,3.0535177851909836
South America,2021-10-22,38213543,1166767,3.0532813981681834
South America,2021-10-23,38234320,1167222,3.0528122378010125
South America,2021-10-24,38245054,1167438,3.0525202030045504
South America,2021-10-25,38258944,1167774,3.0522902043506481
South America,2021-10-26,38278241,1168278,3.0520681449286031
South America,2021-10-27,38304843,1168843,3.051423549758447
South America,2021-10-28,38326699,1169364,3.0510428252639237
South America,2021-10-29,38348177,1169884,3.050689997597539
South America,2021-10-30,38367514,1170223,3.05003602787504
South America,2021-10-31,38380201,1170441,3.0495958059208705
South America,2021-11-01,38391883,1170694,3.0493268590134015
South America,2021-11-02,38403219,1170926,3.0490308637929542
South America,2021-11-03,38427265,1171258,3.0479868915989727
South America,2021-11-04,38449336,1171809,3.0476703160751595
South America,2021-11-05,38472707,1172345,3.0472121444430722
South America,2021-11-06,38492357,1172775,3.0467736750960714
South America,2021-11-07,38505825,1172963,3.0461962573195094
South America,2021-11-08,38520527,1173246,3.0457682990681825
South America,2021-11-09,38538723,1173532,3.0450723548883549
South America,2021-11-10,38565831,1173980,3.0440936174822735
South America,2021-11-11,38591246,1174371,3.0431020548027914
South America,2021-11-12,38619073,1175175,3.0429912183547234
South America,2021-11-13,38637473,1175610,3.0426679301723483
South America,2021-11-14,38650861,1175802,3.0421107566012564
South America,2021-11-15,38662649,1176056,3.0418402008615604
South America,2021-11-16,38677884,1176326,3.0413401105396565
South America,2021-11-17,38701995,1176869,3.0408484110444434
South America,2021-11-18,38723362,1177308,3.0403041967275466
South America,2021-11-19,38745918,1177713,3.0395795500315672
South America,2021-11-20,38764570,1178040,3.0389605766296386
South America,2021-11-21,38778939,1178262,3.038407007473825
South America,2021-11-22,38791436,1178541,3.0381473890267947
South America,2021-11-23,38813179,1178991,3.0376048300501233
South America,2021-11-24,38835539,1179430,3.0369863026749804
South America,2021-11-25,38861775,1179937,3.0362406246240683
South America,2021-11-26,38884297,1180437,3.0357678833694743
South America,2021-11-27,38902485,1180854,3.0354204879199873
South America,2021-11-28,38915203,1181110,3.0350863131820232
South America,2021-11-29,38927827,1181485,3.0350653788098678
South America,2021-11-30,38947379,1181999,3.0348614729633026
South America,2021-12-01,38969839,1182436,3.03423373137364
South America,2021-12-02,38993243,1182899,3.0335999496117827
South America,2021-12-03,39014630,1183379,3.0331673015994256
South America,2021-12-04,39033461,1183697,3.0325186895417753
South America,2021-12-05,39045874,1183892,3.0320540398199305
South America,2021-12-06,39059395,1184168,3.0317110646491066
South America,2021-12-07,39081741,1184619,3.0311315967218553
South America,2021-12-08,39098562,1184882,3.030500201004835
South America,2021-12-09,39120444,1185376,3.03006785914802
South America,2021-12-10,39137396,1185861,3.0299946373540028
South America,2021-12-11,39152660,1186140,3.0295259632423441
South America,2021-12-12,39163892,1186389,3.029292900715792
South America,2021-12-13,39174131,1186555,3.0289248790228429
South America,2021-12-14,39190431,1186866,3.0284586561449145
South America,2021-12-15,39208127,1187348,3.0283211437261466
South America,2021-12-16,39225242,1187696,3.0278869917488334
South America,2021-12-17,39243980,1188128,3.0275420586800825
South America,2021-12-18,39262188,1188487,3.0270523894389179
South America,2021-12-19,39273962,1188731,3.0267661816243545
South America,2021-12-20,39285940,1188972,3.0264567934482414
South America,2021-12-21,39310270,1189304,3.0254282150694971
South America,2021-12-22,39330859,1189577,3.024538569066086
South America,2021-12-23,39358082,1189915,3.0233053531419545
South America,2021-12-24,39390698,1190262,3.0216829364130589
South America,2021-12-25,39413518,1190416,3.0203241436098143
South America,2021-12-26,39433029,1190588,3.019265905238981
South America,2021-12-27,39469419,1190794,3.0170041266632275
South America,2021-12-28,39525282,1191102,3.0135192963329143
South America,2021-12-29,39597152,1191353,3.008683553807102
South America,2021-12-30,39685245,1191725,3.0029422774131795
South America,2021-12-31,39772404,1191976,2.9969925881271848
South America,2022-01-01,39818549,1192148,2.99395138682728
South America,2022-01-02,39869225,1192357,2.9906701221305405
South America,2022-01-03,39956364,1192619,2.984803622271536
South America,2022-01-04,40082233,1192954,2.9762663172982404
South America,2022-01-05,40247418,1193158,2.964557875489056
South America,2022-01-06,40451511,1193363,2.9501073519849483
South America,2022-01-07,40688512,1193756,2.9338895460222285
South America,2022-01-08,40921459,1194081,2.9179824697843739
South America,2022-01-09,41092512,1194587,2.907067350859446
South America,2022-01-10,41280333,1194892,2.8945793630104681
South America,2022-01-11,41569337,1195691,2.876377364402035
South America,2022-01-12,41888893,1196109,2.8554323457533242
South America,2022-01-13,42203634,1196670,2.8354667278177987
South America,2022-01-14,42571736,1197256,2.8123259995786878
South America,2022-01-15,42834112,1197771,2.7963016952470032
South America,2022-01-16,43069370,1198287,2.7822255120053994
South America,2022-01-17,43352222,1199065,2.7658674565746595
South America,2022-01-18,43721308,1199893,2.7444124041302698
South America,2022-01-19,44181939,1200841,2.7179454482520562
South America,2022-01-20,44635486,1201912,2.6927274859290207
South America,2022-01-21,45066178,1202916,2.6692212505795365
South America,2022-01-22,45452780,1203799,2.6484606662122756
South America,2022-01-23,45757226,1204485,2.6323383327477066
South America,2022-01-24,46048605,1205624,2.6181553165399909
South America,2022-01-25,46465897,1206979,2.5975588074841212
South America,2022-01-26,46893273,1208570,2.5772779818546683
South America,2022-01-27,47328453,1210236,2.5571002711624655
South America,2022-01-28,47775568,1211898,2.5366480205949617
South America,2022-01-29,48141284,1213444,2.520589189104304
South America,2022-01-30,48360982,1214395,2.511104923386378
South America,2022-01-31,48594520,1215879,2.5020907707288806
South America,2022-02-01,48882524,1217354,2.4903664958053313
South America,2022-02-02,49234984,1219429,2.4767531152239233
South America,2022-02-03,49665296,1221449,2.4593611603563179
South America,2022-02-04,50020183,1223297,2.4456068063565461
South America,2022-02-05,50297275,1225000,2.4355196181105239
South America,2022-02-06,50446698,1225987,2.4302621352937712
South America,2022-02-07,50606803,1227228,2.4250257420924219
South America,2022-02-08,50877922,1229199,2.4159772091320866
South America,2022-02-09,51157840,1231304,2.4068725341022996
South America,2022-02-10,51431940,1233225,2.3977804453808274
South America,2022-02-11,51684725,1235101,2.3896828318231353
South America,2022-02-12,51895773,1236590,2.3828337618171718
South America,2022-02-13,52025483,1237634,2.3788995865737563
South America,2022-02-14,52164118,1239073,2.3753358582618036
South America,2022-02-15,52355561,1240668,2.3696966975485183
South America,2022-02-16,52572002,1242320,2.3630829200683663
South America,2022-02-17,52776087,1244196,2.3574995243584467
South America,2022-02-18,52980974,1246020,2.351825393017501
South America,2022-02-19,53150414,1247519,2.3471482272932063
South America,2022-02-20,53240067,1248461,2.3449651180942355
South America,2022-02-21,53339296,1249520,2.3425880986505709
South America,2022-02-22,53491677,1250853,2.3384067768150172
South America,2022-02-23,53672592,1252282,2.3331871134526163
South America,2022-02-24,53828756,1253939,2.3294965241255063
South America,2022-02-25,53970057,1255163,2.3256655074498069
South America,2022-02-26,54085581,1256392,2.322970331038877
South America,2022-02-27,54152590,1257140,2.32147714449115
South America,2022-02-28,54201398,1257798,2.3206006605217082
South America,2022-03-01,54232897,1258350,2.3202706652384806
South America,2022-03-02,54318075,1259102,2.3180166086519081
South America,2022-03-03,54421469,1260238,2.3157000778497911
South America,2022-03-04,54532141,1261321,2.3129863909066031
South America,2022-03-05,54625795,1262355,2.3109137359007774
South America,2022-03-06,54668894,1262916,2.3101180718966075
South America,2022-03-07,54719303,1263487,2.3090334319499646
South America,2022-03-08,54816385,1264224,2.3062885303363219
South America,2022-03-09,54891795,1265055,2.3046340532314527
South America,2022-03-10,54982838,1266078,2.3026785194318271
South America,2022-03-11,55068194,1266824,2.3004640391874847
South America,2022-03-12,55139997,1267515,2.2987215614103134
South America,2022-03-13,55173270,1267893,2.2980204000959161
South America,2022-03-14,55213837,1268388,2.2972285008919053
South America,2022-03-15,55282664,1268857,2.2952168151665049
South America,2022-03-16,55352984,1269355,2.2932006700849228
South America,2022-03-17,55422710,1270094,2.2916490370102798
South America,2022-03-18,55508796,1270783,2.2893362702372433
South America,2022-03-19,55566269,1271316,2.2879275914674064
South America,2022-03-20,55598961,1271657,2.2871956186375497
South America,2022-03-21,55626209,1283407,2.3071983927576296
South America,2022-03-22,55680388,1283948,2.3059250233672941
South America,2022-03-23,55743308,1284383,2.304102583937071
South America,2022-03-24,55796328,1284955,2.3029382865481756
South America,2022-03-25,55846568,1285459,2.3017690182859583
South America,2022-03-26,55887706,1285853,2.3007797099419323
South America,2022-03-27,55908229,1286099,2.3003751379783468
South America,2022-03-28,55925272,1286313,2.3000567614583978
South America,2022-03-29,55965783,1287081,2.2997641255193373
South America,2022-03-30,56011158,1287402,2.2984741718783961
South America,2022-03-31,56053246,1287834,2.2975190410917503
South America,2022-04-01,56090447,1288288,2.2968046590892741
South America,2022-04-02,56115247,1288514,2.2961923343222566
South America,2022-04-03,56128771,1288664,2.2959063187041813
South America,2022-04-04,56150167,1288961,2.2955604032308576
South America,2022-04-05,56183154,1289238,2.2947056336495457
South America,2022-04-06,56217704,1289522,2.2938005436863804
South America,2022-04-07,56253738,1289923,2.2930440640229097
South America,2022-04-08,56291719,1290185,2.291962339966914
South America,2022-04-09,56319172,1290372,2.2911771501186133
South America,2022-04-10,56331334,1290479,2.2908724298984291
South America,2022-04-11,56346081,1290692,2.290650879517246
South America,2022-04-12,56373669,1290934,2.2899591651556332
South America,2022-04-13,56406941,1291154,2.2889984408124526
South America,2022-04-14,56436671,1291409,2.2882444643129287
South America,2022-04-15,56455116,1291617,2.2878652839894973
South America,2022-04-16,56462197,1291721,2.2877625537667265
South America,2022-04-17,56467731,1291794,2.2876676238328049
South America,2022-04-18,56479555,1291907,2.2873887728046016
South America,2022-04-19,56496207,1292118,2.287088051769564
South America,2022-04-20,56536932,1292420,2.2859747677854187
South America,2022-04-21,56560275,1292585,2.2853230469618473
South America,2022-04-22,56572780,1292688,2.2849999593444057
South America,2022-04-23,56584527,1292821,2.2847606378330245
South America,2022-04-24,56591452,1292872,2.2845711751661715
South America,2022-04-25,56612035,1293165,2.2842581087219349
South America,2022-04-26,56636589,1293333,2.2835644286417036
South America,2022-04-27,56660793,1293668,2.2831801877534614
South America,2022-04-28,56685126,1293840,2.2825035265864981
South America,2022-04-29,56705170,1294063,2.2820899752174273
South America,2022-04-30,56724320,1294272,2.2816879955546403
South America,2022-05-01,56745215,1294441,2.2811456437340132
South America,2022-05-02,56753908,1294553,2.280993583737
South America,2022-05-03,56779140,1294667,2.2801807142552706
South America,2022-05-04,56802843,1294781,2.279429922195972
South America,2022-05-05,56830311,1294963,2.2786484487125191
South America,2022-05-06,56854334,1295185,2.2780761093780466
South America,2022-05-07,56872735,1295255,2.2774621266235919
South America,2022-05-08,56896958,1295357,2.27667180378958
South America,2022-05-09,56912701,1295434,2.2761773334215856
South America,2022-05-10,56938487,1295658,2.2755399173146276
South America,2022-05-11,56966121,1295822,2.2747239539093771
South America,2022-05-12,56994857,1295992,2.2738753428225991
South America,2022-05-13,57027205,1296166,2.2728906317607533
South America,2022-05-14,57050075,1296302,2.2722178717556463
South America,2022-05-15,57095634,1296421,2.2706131960983216
South America,2022-05-16,57112776,1296475,2.270026237211793
South America,2022-05-17,57122531,1296518,2.2697138542408073
South America,2022-05-18,57130728,1296565,2.2694704678014954
South America,2022-05-19,57141757,1296604,2.2691006858609546
South America,2022-05-20,57210596,1297141,2.2673090138756815
South America,2022-05-21,57217556,1297164,2.2670734136215116
South America,2022-05-22,57297859,1297367,2.2642503972094317
South America,2022-05-23,57315384,1297423,2.2636557752103692
South America,2022-05-24,57361402,1297686,2.2622982611199078
South America,2022-05-25,57382663,1297852,2.2617493370776467
South America,2022-05-26,57427208,1297826,2.2599496740290768
South America,2022-05-27,57478449,1298003,2.2582429111822417
South America,2022-05-28,57514209,1298094,2.2569970491987466
South America,2022-05-29,57583610,1298233,2.2545182561496233
South America,2022-05-30,57614245,1298334,2.2534947737317395
South America,2022-05-31,57670200,1298528,2.2516446969145241
South America,2022-06-01,57721039,1298680,2.2499248497588549
South America,2022-06-02,57778961,1298867,2.247993002158692
South America,2022-06-03,57826200,1298921,2.2462499697369012
South America,2022-06-04,57837709,1298982,2.2459084608624456
South America,2022-06-05,57894014,1299096,2.2439211072840797
South America,2022-06-06,57967202,1299198,2.2412639478441618
South America,2022-06-07,58053179,1299549,2.238549244650323
South America,2022-06-08,58115726,1299866,2.2366854713300839
South America,2022-06-09,58184713,1300077,2.2343961720667078
South America,2022-06-10,58255887,1300299,2.2320473808938828
South America,2022-06-11,58297526,1300444,2.2307018654616666
South America,2022-06-12,58321766,1300508,2.2298844654326828
South America,2022-06-13,58384733,1300642,2.227709082783679
South America,2022-06-14,58472528,1300857,2.2247319288127922
South America,2022-06-15,58556354,1301224,2.2221738737353762
South America,2022-06-16,58585158,1301295,2.2212025100282227
South America,2022-06-17,58606243,1301378,2.2205450023472757
South America,2022-06-18,58619586,1301418,2.2201077981001092
South America,2022-06-19,58661357,1301474,2.2186223888410903
South America,2022-06-20,58821779,1301998,2.2134624660026008
South America,2022-06-21,58895611,1302253,2.2111206215349393
South America,2022-06-22,58981153,1302424,2.208203695170218
South America,2022-06-23,59085833,1302887,2.205075115044921
South America,2022-06-24,59163504,1303260,2.2028107057350761
South America,2022-06-25,59182700,1303318,2.20219422229807
South America,2022-06-26,59223774,1303419,2.2008374542291076
South America,2022-06-27,59345814,1303784,2.1969266442280158
South America,2022-06-28,59432312,1304132,2.1943147693799965
South America,2022-06-29,59454533,1304178,2.1935720191427621
South America,2022-06-30,59643723,1304871,2.1877759039287339
South America,2022-07-01,59736848,1305223,2.184954586154261
South America,2022-07-02,59791472,1305439,2.1833197215816997
South America,2022-07-03,59856033,1305596,2.1812270786471935
South America,2022-07-04,59917391,1305796,2.179327200678681
South America,2022-07-05,60007803,1306249,2.1767985740121163
South America,2022-07-06,60105279,1306656,2.1739454865520216
South America,2022-07-07,60221286,1307151,2.1705796850635171
South America,2022-07-08,60312294,1307490,2.1678664718009233
South America,2022-07-09,60374976,1307753,2.1660513786374009
South America,2022-07-10,60458995,1307944,2.1633571646369578
South America,2022-07-11,60528657,1308173,2.1612457054845939
South America,2022-07-12,60605860,1308556,2.1591245467022495
South America,2022-07-13,60712702,1308982,2.15602659226071
South America,2022-07-14,60816914,1309516,2.15321020727885
South America,2022-07-15,60975598,1309949,2.1483167741954743
South America,2022-07-16,61042476,1310237,2.1464348857670847
South America,2022-07-17,61102062,1310402,2.1446117481272564
South America,2022-07-18,61173786,1310655,2.1425108460673008
South America,2022-07-19,61255670,1311075,2.1403324786097353
South America,2022-07-20,61349463,1311474,2.1377106430418147
South America,2022-07-21,61461043,1312088,2.1348287239446946
South America,2022-07-22,61540154,1312458,2.1326855958144009
South America,2022-07-23,61577007,1312612,2.1316593058834448
South America,2022-07-24,61674786,1312952,2.1288310590976351
South America,2022-07-25,61731418,1313236,2.1273381408475016
South America,2022-07-26,61796375,1313663,2.1257929773388811
South America,2022-07-27,61871039,1313997,2.123767470593148
South America,2022-07-28,61971971,1314629,2.1213283663351614
South America,2022-07-29,62035180,1315000,2.1197649462772574
South America,2022-07-30,62077712,1315249,2.1187137180571343
South America,2022-07-31,62175622,1315507,2.1157922634051012
South America,2022-08-01,62211026,1315826,2.1151009468964554
South America,2022-08-02,62271789,1316182,2.1136087803740473
South America,2022-08-03,62335180,1316484,2.1119438493640348
South America,2022-08-04,62419358,1317102,2.1100857846054746
South America,2022-08-05,62480221,1317510,2.1086833223589272
South America,2022-08-06,62520869,1317769,2.1077266216501247
South America,2022-08-07,62587429,1317977,2.1058174477817264
South America,2022-08-08,62618916,1318247,2.1051897480946491
South America,2022-08-09,62670308,1318678,2.1041511396433537
South America,2022-08-10,62697157,1318737,2.103344175558072
South America,2022-08-11,62790136,1319514,2.1014670202338785
South America,2022-08-12,62839540,1319936,2.1004864134906143
South America,2022-08-13,62863107,1320022,2.0998357589929495
South America,2022-08-14,62912318,1320204,2.098482526108798
South America,2022-08-15,62958067,1320635,2.0976422290728842
South America,2022-08-16,63004874,1320915,2.096528278113849
South America,2022-08-17,63035180,1321178,2.09593753837143
South America,2022-08-18,63094955,1321633,2.0946730210046112
South America,2022-08-19,63131205,1321971,2.0940056506128784
World,2020-01-22,557,17,3.0520646319569118
World,2020-01-23,657,18,2.73972602739726
World,2020-01-24,944,26,2.754237288135593
World,2020-01-25,1437,42,2.9227557411273484
World,2020-01-26,2120,56,2.6415094339622645
World,2020-01-27,2929,82,2.7995903038579719
World,2020-01-28,5580,131,2.3476702508960572
World,2020-01-29,6169,133,2.1559409952990762
World,2020-01-30,8237,171,2.0759985431589172
World,2020-01-31,9927,213,2.1456633423995166
World,2020-02-01,12038,259,2.1515201860774216
World,2020-02-02,16787,362,2.1564305712753917
World,2020-02-03,19887,426,2.1421028812792278
World,2020-02-04,23899,492,2.0586635424076323
World,2020-02-05,27644,564,2.0402257271017219
World,2020-02-06,30806,634,2.0580406414334873
World,2020-02-07,34400,719,2.0901162790697674
World,2020-02-08,37131,806,2.1706929519808247
World,2020-02-09,40162,906,2.2558637518051889
World,2020-02-10,42771,1013,2.3684272053494193
World,2020-02-11,44814,1113,2.4835988753514529
World,2020-02-12,45232,1118,2.4717014503006722
World,2020-02-13,60384,1371,2.2704689984101747
World,2020-02-14,66912,1523,2.2761238641798185
World,2020-02-15,69055,1666,2.4125696908261531
World,2020-02-16,71238,1770,2.4846289901457088
World,2020-02-17,73273,1868,2.5493701636346269
World,2020-02-18,75155,2008,2.6718115893819441
World,2020-02-19,75655,2123,2.806159540017183
World,2020-02-20,76216,2248,2.9495119135089745
World,2020-02-21,76846,2252,2.9305363974702652
World,2020-02-22,78608,2459,3.1281803378790962
World,2020-02-23,78990,2470,3.1269780984934803
World,2020-02-24,79558,2630,3.3057643480228265
World,2020-02-25,80412,2710,3.3701437596378647
World,2020-02-26,81384,2771,3.4048461614076477
World,2020-02-27,82728,2814,3.4015085581665216
World,2020-02-28,84152,2873,3.4140602718889625
World,2020-02-29,86023,2943,3.4211780570312591
World,2020-03-01,88402,2997,3.3901947919730322
World,2020-03-02,90382,3086,3.4143966719036976
World,2020-03-03,92994,3160,3.3980686926038244
World,2020-03-04,95316,3255,3.4149565655293972
World,2020-03-05,98027,3348,3.4153855570404077
World,2020-03-06,101957,3461,3.3945682984003058
World,2020-03-07,106088,3566,3.3613603800618357
World,2020-03-08,109942,3806,3.4618253260810241
World,2020-03-09,114265,3996,3.4971338555113114
World,2020-03-10,119051,4272,3.5883780900622422
World,2020-03-11,126527,4617,3.6490235285749288
World,2020-03-12,133283,4927,3.6966454836700855
World,2020-03-13,146477,5415,3.6968261228725328
World,2020-03-14,157365,5839,3.7104820004448258
World,2020-03-15,168598,6487,3.84761385069811
World,2020-03-16,183165,7172,3.9155952283460271
World,2020-03-17,198339,7982,4.0244228316165751
World,2020-03-18,215899,8897,4.1209083877183312
World,2020-03-19,242986,10006,4.1179327204036449
World,2020-03-20,272516,11495,4.2181009555402253
World,2020-03-21,304943,13216,4.3339247006817665
World,2020-03-22,339156,14899,4.3929637099152012
World,2020-03-23,381711,16861,4.417216166157119
World,2020-03-24,423596,19172,4.5260106327727359
World,2020-03-25,475075,21997,4.6302162816397407
World,2020-03-26,535890,25015,4.6679355837951819
World,2020-03-27,599820,28479,4.7479243773131934
World,2020-03-28,669402,32304,4.8257997436517961
World,2020-03-29,725918,35748,4.9245231555079227
World,2020-03-30,790929,39780,5.0295285670395193
World,2020-03-31,869371,44516,5.1204836600254673
World,2020-04-01,951084,50521,5.3119387982554649
World,2020-04-02,1033528,56394,5.4564559450735732
World,2020-04-03,1117697,62557,5.5969551676348779
World,2020-04-04,1177956,68508,5.8158369242993793
World,2020-04-05,1250135,73801,5.9034424282177529
World,2020-04-06,1324652,79602,6.0092763986314894
World,2020-04-07,1393480,87901,6.3080202083991166
World,2020-04-08,1475476,94685,6.417251110827964
World,2020-04-09,1562248,102535,6.5632985287867225
World,2020-04-10,1648773,110052,6.6747817922782575
World,2020-04-11,1724228,116542,6.7590829055090156
World,2020-04-12,1843259,122339,6.6371030875205284
World,2020-04-13,1914995,128326,6.701114102125592
World,2020-04-14,1999444,135495,6.7766339042253749
World,2020-04-15,2077235,143837,6.9244452360950977
World,2020-04-16,2171659,151257,6.9650437752888452
World,2020-04-17,2259490,159772,7.0711532248427744
World,2020-04-18,2337722,166121,7.1061058586093644
World,2020-04-19,2414435,171544,7.1049334523397816
World,2020-04-20,2490358,177424,7.1244375306682812
World,2020-04-21,2566573,184787,7.1997562508449979
World,2020-04-22,2648525,191811,7.2421819692092768
World,2020-04-23,2731129,198712,7.2758189012675709
World,2020-04-24,2815167,205660,7.3054280616389713
World,2020-04-25,2898660,211600,7.299924792835311
World,2020-04-26,2969529,215879,7.2698060870932721
World,2020-04-27,3040471,220771,7.26107895783252
World,2020-04-28,3116272,227577,7.30286059753449
World,2020-04-29,3193642,234527,7.3435594847512649
World,2020-04-30,3277493,240635,7.3420446664569541
World,2020-05-01,3366513,246162,7.3120763234836756
World,2020-05-02,3444891,252056,7.3168062501832427
World,2020-05-03,3519076,255924,7.2724772070850419
World,2020-05-04,3596464,260352,7.2391104151188506
World,2020-05-05,3676088,266625,7.2529547714853395
World,2020-05-06,3766622,273409,7.2587320946991758
World,2020-05-07,3855290,279112,7.2397147815080052
World,2020-05-08,3945749,285077,7.2249147120103174
World,2020-05-09,4030299,289725,7.1886726022064362
World,2020-05-10,4105566,293784,7.1557490489740028
World,2020-05-11,4181562,297630,7.1176751654046981
World,2020-05-12,4266844,303533,7.1137590218906528
World,2020-05-13,4351206,309003,7.1015483983061252
World,2020-05-14,4446861,314646,7.0756877716663507
World,2020-05-15,4543216,320368,7.0515687565812408
World,2020-05-16,4637288,324929,7.0068755703764793
World,2020-05-17,4715737,328512,6.9662918012603328
World,2020-05-18,4804794,332644,6.92316881847588
World,2020-05-19,4900357,337757,6.89249783230079
World,2020-05-20,5005769,343171,6.8555101124322757
World,2020-05-21,5111783,348144,6.810617743358824
World,2020-05-22,5219032,353841,6.7798204724554276
World,2020-05-23,5323443,358226,6.7292164112586539
World,2020-05-24,5416712,361729,6.6780179562804891
World,2020-05-25,5504843,363245,6.5986441393514772
World,2020-05-26,5597234,367858,6.5721390243824009
World,2020-05-27,5699750,373244,6.5484275626123951
World,2020-05-28,5819880,378314,6.5003745781699971
World,2020-05-29,5941659,383498,6.4543926199736461
World,2020-05-30,6077069,387798,6.381332843184766
World,2020-05-31,6180085,390950,6.3259647723291828
World,2020-06-01,6280356,394585,6.2828444756953274
World,2020-06-02,6403131,399875,6.24499170796287
World,2020-06-03,6514454,405557,6.2254948764700773
World,2020-06-04,6652907,411039,6.1783367781933523
World,2020-06-05,6786571,416180,6.1324047151352277
World,2020-06-06,6916019,420312,6.0773690760537242
World,2020-06-07,7027047,423456,6.0260874873897956
World,2020-06-08,7130084,427807,6.000027489157211
World,2020-06-09,7256071,432919,5.9663004951302163
World,2020-06-10,7393207,438359,5.9292131276724707
World,2020-06-11,7529367,443460,5.889738141333793
World,2020-06-12,7656859,448199,5.8535621460444807
World,2020-06-13,7790797,452611,5.8095596637930624
World,2020-06-14,7922691,456282,5.7591795514932995
World,2020-06-15,8047523,460274,5.7194493262088226
World,2020-06-16,8191339,467402,5.70605123289367
World,2020-06-17,8334512,472892,5.6739014833741912
World,2020-06-18,8477644,478227,5.6410365898827548
World,2020-06-19,8658704,484587,5.5965303814520047
World,2020-06-20,8844538,489055,5.5294578416645388
